¿Î³ÌÃû³Æ,Ê±¼ä,ÊÓÆµ±àºÅ,ÇéÐ÷±êÇ©
cut_result80322_1429,00:00:00,0,surprised-¾ªÑÈ
cut_result80322_1429,00:00:10,1,fear-¿Ö¾åµ£ÓÇ
cut_result80322_1429,00:00:20,2,fear-¿Ö¾åµ£ÓÇ
cut_result80322_1429,00:00:30,3,happy-Ï²ÔÃ
cut_result80322_1429,00:00:40,4,happy-Ï²ÔÃ
cut_result80322_1429,00:00:50,5,surprised-¾ªÑÈ
cut_result80322_1429,00:01:00,6,surprised-¾ªÑÈ
cut_result80322_1429,00:01:10,7,happy-Ï²ÔÃ
cut_result80322_1429,00:01:20,8,happy-Ï²ÔÃ
cut_result80322_1429,00:01:30,9,disgust-Ñá¶ñÃïÊÓ
cut_result80322_1429,00:01:40,10,happy-Ï²ÔÃ
cut_result80322_1429,00:01:50,11,happy-Ï²ÔÃ
cut_result80322_1429,00:02:00,12,happy-Ï²ÔÃ
cut_result80322_1429,00:02:10,13,Delate-É¾³ýµÄ
cut_result80322_1429,00:02:20,14,Delate-É¾³ýµÄ
cut_result80322_1429,00:02:30,15,happy-Ï²ÔÃ
cut_result80322_1429,00:02:40,16,Delate-É¾³ýµÄ
cut_result80322_1429,00:02:50,17,happy-Ï²ÔÃ
cut_result80322_1429,00:03:00,18,disgust-Ñá¶ñÃïÊÓ
cut_result80322_1429,00:03:10,19,Delate-É¾³ýµÄ
cut_result80322_1429,00:03:20,20,happy-Ï²ÔÃ
cut_result80322_1429,00:03:30,21,fear-¿Ö¾åµ£ÓÇ
cut_result80322_1429,00:03:40,22,Delate-É¾³ýµÄ
cut_result80322_1429,00:03:50,23,happy-Ï²ÔÃ
cut_result80322_1429,00:04:00,24,Delate-É¾³ýµÄ
cut_result80322_1429,00:04:10,25,Delate-É¾³ýµÄ
cut_result80322_1429,00:04:20,26,happy-Ï²ÔÃ
cut_result80322_1429,00:04:30,27,happy-Ï²ÔÃ
cut_result80322_1429,00:04:40,28,happy-Ï²ÔÃ
cut_result80322_1429,00:04:50,29,Delate-É¾³ýµÄ
cut_result80322_1429,00:05:00,30,Delate-É¾³ýµÄ
cut_result80322_1429,00:05:10,31,disgust-Ñá¶ñÃïÊÓ
cut_result80322_1429,00:05:20,32,Delate-É¾³ýµÄ
cut_result80322_1429,00:05:30,33,happy-Ï²ÔÃ
cut_result80322_1429,00:05:40,34,happy-Ï²ÔÃ
cut_result80322_1429,00:05:50,35,happy-Ï²ÔÃ
cut_result80322_1429,00:06:00,36,happy-Ï²ÔÃ
cut_result80322_1429,00:06:10,37,happy-Ï²ÔÃ
cut_result80322_1429,00:06:20,38,happy-Ï²ÔÃ
cut_result80322_1429,00:06:30,39,happy-Ï²ÔÃ
cut_result80322_1429,00:06:40,40,happy-Ï²ÔÃ
cut_result80322_1429,00:06:50,41,happy-Ï²ÔÃ
cut_result80322_1429,00:07:00,42,happy-Ï²ÔÃ
cut_result80322_1429,00:07:10,43,Delate-É¾³ýµÄ
cut_result80322_1429,00:07:20,44,happy-Ï²ÔÃ
cut_result80322_1429,00:07:30,45,surprised-¾ªÑÈ
cut_result80322_1429,00:07:40,46,fear-¿Ö¾åµ£ÓÇ
cut_result80322_1429,00:07:50,47,Delate-É¾³ýµÄ
cut_result80322_1429,00:08:00,48,disgust-Ñá¶ñÃïÊÓ
cut_result80322_1429,00:08:10,49,Delate-É¾³ýµÄ
cut_result80322_1429,00:08:20,50,Delate-É¾³ýµÄ
cut_result80322_1429,00:08:30,51,Delate-É¾³ýµÄ
cut_result80322_1429,00:08:40,52,disgust-Ñá¶ñÃïÊÓ
cut_result80322_1429,00:08:50,53,happy-Ï²ÔÃ
cut_result80322_1429,00:09:00,54,happy-Ï²ÔÃ
cut_result80322_1429,00:09:10,55,happy-Ï²ÔÃ
cut_result80322_1429,00:09:20,56,happy-Ï²ÔÃ
cut_result80322_1429,00:09:30,57,Delate-É¾³ýµÄ
cut_result80322_1429,00:09:40,58,Delate-É¾³ýµÄ
cut_result80322_1429,00:09:50,59,Delate-É¾³ýµÄ
cut_result80322_1429,00:10:00,60,Delate-É¾³ýµÄ
